104.17.37.58,4,4,0.00,6.40,0.00,N/A,US
104.21.206.179,4,4,0.00,6.40,0.00,N/A,US
104.19.255.45,4,4,0.00,6.40,0.00,N/A,US
172.65.139.33,4,4,0.00,6.40,0.00,N/A,US
104.27.17.52,4,4,0.00,6.40,0.00,N/A,US
104.20.49.106,4,4,0.00,6.40,0.00,N/A,US
104.19.33.80,4,4,0.00,6.41,0.00,N/A,US
104.17.36.131,4,4,0.00,6.41,0.00,N/A,US
104.17.11.230,4,4,0.00,6.41,0.00,N/A,US
104.17.152.3,4,4,0.00,6.41,0.00,N/A,US
104.17.169.71,4,4,0.00,6.41,0.00,N/A,US
172.67.99.29,4,4,0.00,6.41,0.00,N/A,US
104.25.222.190,4,4,0.00,6.41,0.00,N/A,US
104.20.61.242,4,4,0.00,6.41,0.00,N/A,US
104.20.25.206,4,4,0.00,6.41,0.00,N/A,US
172.65.208.100,4,4,0.00,6.41,0.00,N/A,US
104.17.121.209,4,4,0.00,6.41,0.00,N/A,US
104.16.252.90,4,4,0.00,6.41,0.00,N/A,US
104.21.210.193,4,4,0.00,6.41,0.00,N/A,US
104.25.156.42,4,4,0.00,6.41,0.00,N/A,US
104.20.44.75,4,4,0.00,6.41,0.00,N/A,US
104.18.142.234,4,4,0.00,6.41,0.00,N/A,US
104.16.24.67,4,4,0.00,6.41,0.00,N/A,US
104.18.214.1,4,4,0.00,6.41,0.00,N/A,US
104.19.239.195,4,4,0.00,6.42,0.00,N/A,US
104.25.138.135,4,4,0.00,6.42,0.00,N/A,US
104.20.40.83,4,4,0.00,6.42,0.00,N/A,US
104.25.130.3,4,4,0.00,6.42,0.00,N/A,US
104.25.37.94,4,4,0.00,6.42,0.00,N/A,US
104.17.236.64,4,4,0.00,6.42,0.00,N/A,US
104.17.81.89,4,4,0.00,6.42,0.00,N/A,US
172.65.174.42,4,4,0.00,6.42,0.00,N/A,US
172.65.62.209,4,4,0.00,6.42,0.00,N/A,US
104.17.161.118,4,4,0.00,6.42,0.00,N/A,US
104.19.80.174,4,4,0.00,6.42,0.00,N/A,US
104.25.194.224,4,4,0.00,6.42,0.00,N/A,US
104.21.194.59,4,4,0.00,6.42,0.00,N/A,US
172.64.47.206,4,4,0.00,6.42,0.00,N/A,US
172.65.116.141,4,4,0.00,6.42,0.00,N/A,US
172.65.198.157,4,4,0.00,6.42,0.00,N/A,US
104.25.228.254,4,4,0.00,6.42,0.00,N/A,US
104.24.76.232,4,4,0.00,6.42,0.00,N/A,US
104.18.213.232,4,4,0.00,6.42,0.00,N/A,US
172.65.73.226,4,4,0.00,6.42,0.00,N/A,US
104.20.43.47,4,4,0.00,6.42,0.00,N/A,US
104.20.41.28,4,4,0.00,6.42,0.00,N/A,US
172.64.75.205,4,4,0.00,6.42,0.00,N/A,US
104.19.14.109,4,4,0.00,6.42,0.00,N/A,US
104.18.99.144,4,4,0.00,6.42,0.00,N/A,US
104.17.122.176,4,4,0.00,6.43,0.00,N/A,US
104.17.44.55,4,4,0.00,6.43,0.00,N/A,US
104.16.240.118,4,4,0.00,6.43,0.00,N/A,US
104.27.118.115,4,4,0.00,6.43,0.00,N/A,US
104.19.19.182,4,4,0.00,6.43,0.00,N/A,US
172.65.214.11,4,4,0.00,6.43,0.00,N/A,US
172.65.86.131,4,4,0.00,6.43,0.00,N/A,US
104.24.85.188,4,4,0.00,6.43,0.00,N/A,US
104.19.74.125,4,4,0.00,6.43,0.00,N/A,US
104.25.75.118,4,4,0.00,6.43,0.00,N/A,US
